29;4;145;38;2;1;1;ref;2;0;
18;4;130;38;1;0;0;ref;3;0;
5;1;141;38;4;0;0;ref;1;0;
16;5;127;34;4;1;1;ref;1;0;
7;2;119;31;4;0;1;ref;5;0;
6;1;109;28;4;0;0;ref;1;0;
19;4;80;22;4;0;0;ref;3;0;
13;2;65;17;4;0;0;ref;1;0;
5;1;51;14;4;0;1;ref;1;0;
7;1;44;11;4;1;1;ref;1;0;
5;1;34;8;4;1;1;ref;1;0;
8;1;28;6;4;0;0;ref;2;0;
8;1;9;2;4;1;0;ref;2;0;
9;1;625;140;41;0;0;per;1;0;
16;2;567;126;40;0;1;per;5;0;
29;4;537;120;39;0;0;per;2;0;
18;4;505;114;38;0;1;per;3;0;
5;1;499;112;37;0;1;per;1;0;
16;5;474;104;36;0;0;per;1;0;
7;2;466;101;35;0;0;per;5;0;
6;1;456;98;34;0;1;per;1;0;
19;4;427;92;33;0;1;per;3;0;
13;2;412;87;32;0;1;per;1;0;
5;1;398;84;31;0;0;per;1;0;
7;1;391;81;30;0;0;per;1;0;
5;1;381;78;29;0;0;per;1;0;
8;1;375;76;28;0;1;per;2;0;
8;1;356;72;27;0;1;per;2;0;
4;1;339;68;26;0;0;per;1;0;
10;2;326;64;25;0;0;per;4;0;
6;1;322;63;24;0;0;per;1;0;
13;2;311;61;23;0;0;per;11;0;
9;1;307;60;22;0;0;per;11;0;
5;1;295;57;21;0;1;per;1;0;
14;4;269;53;20;0;1;per;1;0;
6;1;252;50;19;0;1;per;1;0;
4;1;231;45;18;0;0;per;1;0;
13;2;217;42;17;0;0;per;1;0;
20;3;213;41;16;0;0;per;1;0;
13;2;206;40;15;0;0;per;1;0;
7;1;190;38;14;0;1;per;2;0;
12;3;176;34;13;0;0;per;4;0;
6;1;170;32;12;0;0;per;4;0;
32;5;164;31;11;0;0;per;11;0;
9;1;160;30;10;0;0;per;11;0;
18;2;150;28;9;0;0;per;8;0;
11;1;143;27;8;0;0;per;7;0;
83;9;106;22;7;0;0;per;1;0;
37;4;100;21;6;0;1;per;1;0;
19;2;94;19;5;0;1;per;1;0;
13;1;87;17;4;0;0;per;1;0;
6;1;40;9;3;0;0;per;1;0;
8;1;40;9;2;0;0;per;3;0;
12;3;33;9;1;0;0;per;2;0;
5;1;42;9;3;0;0;per;2;0;
6;1;54;9;3;0;1;per;1;0;
23;3;6;2;3;0;0;per;1;0;
4;1;410;82;29;1;1;per;1;0;
10;2;397;78;28;1;1;per;4;0;
6;1;393;77;27;1;1;per;1;0;
13;2;382;75;26;1;1;per;11;1;
9;1;378;74;25;1;1;per;11;0;
5;1;366;71;24;1;0;per;1;0;
14;4;340;67;23;0;0;per;1;0;
6;1;323;64;22;0;0;per;1;0;
4;1;302;59;21;1;1;per;1;0;
13;2;288;56;20;0;1;per;1;0;
20;3;284;55;19;1;1;per;1;0;
13;2;277;54;18;1;1;per;1;0;
7;1;261;52;17;0;0;per;2;0;
12;3;247;48;16;0;1;per;4;0;
6;1;241;46;15;0;1;per;4;0;
32;5;235;45;14;1;1;per;11;1;
9;1;231;44;13;1;1;per;11;0;
18;2;221;42;12;0;1;per;8;0;
11;1;214;41;11;0;1;per;7;0;
83;9;177;36;10;0;1;per;1;0;
37;4;171;35;9;1;0;per;1;0;
19;2;165;33;8;0;0;per;1;0;
13;1;158;31;7;0;1;per;1;0;
6;1;111;23;6;1;1;per;1;1;
8;1;98;20;5;0;1;per;3;0;
12;3;90;19;4;0;1;per;2;0;
5;1;83;17;3;0;1;per;2;0;
6;1;64;12;2;0;0;per;1;0;
23;3;10;3;1;0;1;per;1;0;
4;1;4;1;0;0;0;per;5;0;
5;1;5;1;0;0;1;per;1;0;
4;1;4;1;0;0;1;per;1;0;
24;5;6;1;0;1;0;per;1;0;
7;1;7;1;0;0;0;per;1;0;
4;1;4;1;0;0;1;per;1;0;
12;3;453;94;27;1;1;per;4;0;
6;1;447;92;26;1;1;per;4;0;
32;5;441;91;25;0;1;per;11;0;
9;1;437;90;24;0;1;per;11;0;
18;2;427;88;23;1;1;per;8;1;
11;1;420;87;22;1;1;per;7;0;
83;9;383;82;21;1;1;per;1;0;
37;4;377;81;20;0;0;per;1;0;
19;2;371;79;19;1;0;per;1;0;
13;1;364;77;18;0;1;per;1;0;
6;1;317;69;17;0;1;per;1;0;
8;1;304;66;16;1;1;per;3;0;
12;3;296;65;15;1;1;per;2;0;
5;1;289;63;14;1;1;per;2;0;
6;1;270;58;13;1;0;per;1;0;
23;3;216;49;12;1;1;per;1;0;
4;1;210;47;11;1;0;per;5;0;
5;1;173;41;10;1;1;per;1;0;
4;1;157;36;9;1;1;per;1;0;
24;5;153;35;8;0;0;per;1;0;
7;1;144;33;7;1;0;per;1;0;
4;1;135;30;6;1;1;per;1;0;
7;1;107;23;5;1;1;per;8;1;
4;1;101;23;4;1;0;per;5;0;
7;1;98;23;3;0;0;per;1;0;
15;3;95;23;2;1;1;per;2;0;
7;1;100;23;1;1;1;per;2;0;
4;1;92;21;5;1;0;per;1;0;
16;2;13;2;5;0;1;per;1;0;
12;3;478;102;27;0;1;ref;4;0;
6;1;472;100;26;0;1;ref;4;0;
32;5;466;99;25;0;1;ref;11;0;
9;1;462;98;24;0;1;ref;11;0;
18;2;452;96;23;0;1;ref;8;1;
11;1;445;95;22;0;1;ref;7;0;
83;9;408;90;21;0;1;ref;1;0;
37;4;402;89;20;0;0;ref;1;0;
19;2;396;87;19;0;0;ref;1;0;
13;1;389;85;18;1;1;ref;1;0;
6;1;342;77;17;0;1;ref;1;0;
8;1;329;74;16;0;1;ref;3;0;
12;3;321;73;15;0;1;ref;2;0;
5;1;314;71;14;0;1;ref;2;0;
6;1;295;66;13;0;0;ref;1;0;
23;3;241;57;12;0;1;ref;1;0;
4;1;235;55;11;0;0;ref;5;0;
5;1;198;49;10;0;1;ref;1;0;
4;1;182;44;9;0;1;ref;1;0;
24;5;178;43;8;0;0;ref;1;0;
7;1;169;41;7;0;0;ref;1;0;
4;1;160;38;6;0;1;ref;1;0;
7;1;134;31;5;0;1;ref;8;1;
4;1;127;30;4;0;0;ref;5;0;
7;1;116;27;3;1;0;ref;1;0;
15;3;108;25;2;0;1;ref;2;0;
7;1;100;23;1;0;1;ref;2;0;
4;1;92;21;5;0;0;ref;1;0;
16;2;13;2;5;1;1;ref;1;0;
6;1;489;104;24;0;1;per;1;0;
8;1;476;101;23;1;1;per;3;0;
12;3;468;100;22;1;1;per;2;0;
5;1;461;98;21;1;1;per;2;0;
6;1;442;93;20;1;0;per;1;0;
23;3;388;84;19;1;1;per;1;0;
4;1;382;82;18;1;0;per;5;0;
5;1;345;76;17;1;1;per;1;0;
4;1;329;71;16;1;1;per;1;0;
24;5;325;70;15;0;0;per;1;0;
7;1;316;68;14;1;0;per;1;0;
4;1;307;65;13;1;1;per;1;0;
7;1;277;57;12;1;1;per;8;1;
4;1;257;54;11;1;0;per;5;0;
7;1;246;51;10;0;0;per;1;0;
15;3;238;49;9;1;1;per;2;0;
7;1;230;47;8;1;1;per;2;0;
4;1;222;45;7;1;0;per;1;0;
16;2;143;26;6;0;1;per;1;0;
8;1;130;24;5;1;1;per;3;0;
4;1;132;24;4;1;0;per;5;0;
27;4;122;24;3;1;1;per;1;0;
21;2;125;24;2;0;1;per;1;0;
32;3;98;21;1;0;1;per;1;0;
13;1;90;20;5;0;1;per;1;0;
14;2;58;14;5;0;1;per;3;0;
6;1;522;111;26;0;1;per;1;0;
8;1;509;108;25;1;1;per;3;0;
12;3;501;107;24;1;1;per;2;0;
5;1;494;105;23;1;1;per;2;0;
6;1;475;100;22;1;0;per;1;0;
23;3;421;91;21;1;1;per;1;0;
4;1;415;89;20;1;0;per;5;0;
5;1;378;83;19;1;1;per;1;0;
4;1;362;78;18;1;1;per;1;0;
24;5;358;77;17;0;0;per;1;0;
7;1;349;75;16;1;0;per;1;0;
4;1;340;72;15;1;1;per;1;0;
7;1;310;64;14;1;1;per;8;1;
4;1;290;61;13;1;0;per;5;0;
7;1;279;58;12;0;0;per;1;0;
15;3;271;56;11;1;1;per;2;0;
7;1;263;54;10;1;1;per;2;0;
4;1;255;52;9;1;0;per;1;0;
16;2;176;33;8;0;1;per;1;0;
8;1;156;31;7;1;1;per;3;0;
4;1;157;31;6;1;0;per;5;0;
27;4;142;28;5;1;1;per;1;0;
21;2;126;25;4;0;1;per;1;0;
32;3;98;21;3;0;1;per;1;0;
13;1;90;20;2;0;1;per;1;0;
14;2;58;14;1;0;1;per;3;0;
6;1;536;115;26;0;1;per;1;0;
8;1;523;112;25;1;1;per;3;0;
12;3;515;111;24;1;1;per;2;0;
5;1;508;109;23;1;1;per;2;0;
6;1;489;104;22;1;0;per;1;0;
23;3;435;95;21;1;1;per;1;0;
4;1;429;93;20;1;0;per;5;0;
5;1;392;87;19;1;1;per;1;0;
4;1;376;82;18;1;1;per;1;0;
24;5;372;81;17;0;0;per;1;0;
7;1;363;79;16;1;0;per;1;0;
4;1;354;76;15;1;1;per;1;0;
7;1;324;68;14;1;1;per;8;1;
4;1;304;65;13;1;0;per;5;0;
7;1;293;62;12;0;0;per;1;0;
15;3;285;60;11;1;1;per;2;0;
7;1;277;58;10;1;1;per;2;0;
4;1;269;56;9;1;0;per;1;0;
16;2;190;37;8;0;1;per;1;0;
8;1;176;35;7;1;1;per;3;0;
4;1;157;31;6;1;0;per;5;0;
27;4;142;28;5;1;1;per;1;0;
21;2;126;25;4;0;1;per;1;0;
32;3;98;21;3;0;1;per;1;0;
13;1;90;20;2;0;1;per;1;0;
14;2;58;14;1;0;1;per;3;0;
7;1;418;87;19;1;1;per;8;1;
4;1;398;84;18;1;0;per;5;0;
7;1;387;81;17;0;0;per;1;0;
15;3;379;79;16;1;1;per;2;0;
7;1;371;77;15;1;1;per;2;0;
4;1;363;75;14;1;0;per;1;0;
16;2;284;56;13;0;1;per;1;0;
8;1;247;49;12;1;1;per;3;0;
4;1;228;45;11;1;0;per;5;0;
27;4;213;42;10;1;1;per;1;0;
21;2;197;39;9;0;1;per;1;0;
32;3;169;35;8;0;1;per;1;0;
13;1;161;34;7;0;1;per;1;0;
14;2;129;28;6;0;1;per;3;0;
13;2;71;14;5;0;1;per;11;0;
9;1;67;13;4;0;1;per;11;0;
7;1;39;10;3;1;1;per;1;1;
4;1;26;7;2;1;1;per;1;0;
6;1;13;3;1;1;0;per;1;0;
5;1;0;0;0;0;1;per;1;0;
7;1;421;88;19;0;1;per;8;0;
4;1;401;85;18;0;0;per;5;0;
7;1;390;82;17;0;0;per;1;0;
15;3;382;80;16;0;1;per;2;0;
7;1;374;78;15;0;1;per;2;0;
4;1;366;76;14;0;0;per;1;0;
16;2;287;57;13;0;1;per;1;0;
8;1;250;50;12;0;1;per;3;0;
4;1;231;46;11;0;0;per;5;0;
27;4;216;43;10;0;1;per;1;0;
21;2;200;40;9;0;1;per;1;0;
32;3;172;36;8;1;1;per;1;0;
13;1;164;35;7;1;1;per;1;0;
14;2;132;29;6;0;1;per;3;0;
13;2;74;15;5;1;1;per;11;1;
9;1;70;14;4;1;1;per;11;0;
7;1;42;11;3;0;1;per;1;0;
4;1;29;8;2;0;1;per;1;0;
6;1;16;4;1;0;0;per;1;0;
5;1;5;1;0;1;1;per;1;0;
8;1;438;101;18;0;0;per;3;0;
4;1;419;97;17;0;1;per;5;0;
27;4;404;94;16;0;0;per;1;0;
21;2;388;91;15;0;0;per;1;0;
32;3;360;87;14;0;0;per;1;0;
13;1;352;86;13;0;0;per;1;0;
14;2;320;80;12;0;0;per;3;0;
13;2;262;66;11;0;0;per;11;0;
9;1;258;65;10;0;0;per;11;0;
7;1;230;62;9;0;0;per;1;0;
4;1;217;59;8;0;0;per;1;0;
6;1;204;55;7;0;1;per;1;0;
5;1;170;46;6;0;0;per;1;0;
5;1;152;38;5;0;0;per;2;0;
10;2;153;38;4;0;1;per;1;0;
18;2;149;38;3;0;0;per;8;0;
11;1;150;38;2;0;0;per;7;0;
7;1;140;38;1;0;1;per;1;0;
8;1;141;38;5;0;1;per;1;1;
21;6;144;38;5;0;0;per;1;0;
5;1;99;25;5;0;0;per;1;0;
8;1;82;21;5;0;0;per;1;0;
4;1;71;18;5;0;1;per;1;0;
5;1;50;13;5;0;1;per;4;0;
15;2;16;3;5;0;1;per;4;0;
10;1;11;2;5;0;0;per;1;0;
8;1;443;103;18;1;1;per;3;0;
4;1;424;99;17;1;0;per;5;0;
27;4;409;96;16;1;1;per;1;0;
21;2;393;93;15;0;1;per;1;0;
32;3;365;89;14;0;1;per;1;0;
13;1;357;88;13;0;1;per;1;0;
14;2;325;82;12;0;1;per;3;0;
13;2;267;68;11;0;1;per;11;0;
9;1;263;67;10;0;1;per;11;0;
7;1;235;64;9;1;1;per;1;1;
4;1;222;61;8;1;1;per;1;0;
6;1;209;57;7;1;0;per;1;0;
5;1;175;48;6;0;1;per;1;0;
5;1;157;40;5;1;1;per;2;0;
10;2;163;40;4;0;0;per;1;0;
18;2;159;40;3;1;1;per;8;1;
11;1;157;40;2;1;1;per;7;0;
7;1;154;40;1;1;0;per;1;0;
8;1;150;40;5;1;0;per;1;0;
21;6;150;40;5;0;1;per;1;0;
5;1;99;25;5;0;1;per;1;0;
8;1;82;21;5;0;1;per;1;0;
4;1;71;18;5;1;0;per;1;0;
5;1;50;13;5;0;0;per;4;0;
15;2;16;3;5;0;0;per;4;0;
10;1;11;2;5;0;1;per;1;0;
8;1;460;108;19;0;0;per;3;0;
4;1;441;104;18;0;1;per;5;0;
27;4;426;101;17;0;0;per;1;0;
21;2;410;98;16;0;0;per;1;0;
32;3;382;94;15;0;0;per;1;0;
13;1;374;93;14;0;0;per;1;0;
14;2;342;87;13;0;0;per;3;0;
13;2;284;73;12;0;0;per;11;0;
9;1;280;72;11;0;0;per;11;0;
7;1;252;69;10;0;0;per;1;0;
4;1;239;66;9;0;0;per;1;0;
6;1;226;62;8;0;1;per;1;0;
5;1;192;53;7;0;0;per;1;0;
5;1;175;45;6;0;0;per;2;0;
10;2;182;45;5;0;1;per;1;0;
18;2;184;45;4;0;0;per;8;0;
11;1;178;45;3;0;0;per;7;0;
7;1;172;45;2;0;1;per;1;0;
8;1;168;45;1;0;1;per;1;1;
21;6;161;42;6;0;0;per;1;0;
5;1;99;25;6;0;0;per;1;0;
8;1;82;21;6;0;0;per;1;0;
4;1;71;18;6;0;1;per;1;0;
5;1;50;13;6;0;1;per;4;0;
15;2;16;3;6;0;1;per;4;0;
10;1;11;2;6;0;0;per;1;0;
8;1;503;120;19;1;1;per;3;0;
4;1;484;116;18;1;0;per;5;0;
27;4;469;113;17;1;1;per;1;0;
21;2;453;110;16;0;1;per;1;0;
32;3;425;106;15;0;1;per;1;0;
13;1;417;105;14;0;1;per;1;0;
14;2;385;99;13;0;1;per;3;0;
13;2;327;85;12;0;1;per;11;0;
9;1;323;84;11;0;1;per;11;0;
7;1;295;81;10;1;1;per;1;1;
4;1;282;78;9;1;1;per;1;0;
6;1;269;74;8;1;0;per;1;0;
5;1;235;65;7;0;1;per;1;0;
5;1;224;57;6;1;1;per;2;0;
10;2;229;57;5;0;0;per;1;0;
18;2;226;57;4;1;1;per;8;1;
11;1;225;57;3;1;1;per;7;0;
7;1;204;53;2;1;0;per;1;0;
8;1;185;49;1;1;0;per;1;0;
21;6;161;42;6;0;1;per;1;0;
5;1;99;25;6;0;1;per;1;0;
8;1;82;21;6;0;1;per;1;0;
4;1;71;18;6;1;0;per;1;0;
5;1;50;13;6;0;0;per;4;0;
15;2;16;3;6;0;0;per;4;0;
10;1;11;2;6;0;1;per;1;0;
8;1;579;139;23;1;1;per;3;0;
4;1;560;135;22;1;0;per;5;0;
27;4;545;132;21;1;1;per;1;0;
21;2;529;129;20;0;1;per;1;0;
32;3;501;125;19;0;1;per;1;0;
13;1;493;124;18;0;1;per;1;0;
14;2;461;118;17;0;1;per;3;0;
13;2;403;104;16;0;1;per;11;0;
9;1;399;103;15;0;1;per;11;0;
7;1;371;100;14;1;1;per;1;1;
4;1;358;97;13;1;1;per;1;0;
6;1;345;93;12;1;0;per;1;0;
5;1;311;84;11;0;1;per;1;0;
5;1;292;76;10;1;1;per;2;0;
10;2;264;66;9;0;0;per;1;0;
18;2;258;65;8;1;1;per;8;1;
11;1;251;64;7;1;1;per;7;0;
7;1;204;53;6;1;0;per;1;0;
8;1;185;49;5;1;0;per;1;0;
21;6;161;42;4;0;1;per;1;0;
5;1;99;25;3;0;1;per;1;0;
8;1;82;21;2;0;1;per;1;0;
4;1;71;18;1;1;0;per;1;0;
5;1;50;13;10;0;0;per;4;0;
15;2;16;3;10;0;0;per;4;0;
10;1;11;2;10;0;1;per;1;0;
